Tanggal Order;Channel;Kategori Channel;Cust;Daerah;Provinsi;Pesanan;Kategori;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total
Saturday, 14 December 2024;Shopee;End User;tourmalion;KAB. BANDUNG;JAWA BARAT;Dks Melati;Dupa Stik;1;30000;27900;2100;30000;27900
Saturday, 14 December 2024;Shopee;End User;tourmalion;KAB. BANDUNG;JAWA BARAT;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Sunday, 15 December 2024;Shopee;End User;salisprastika;SIDOARJO;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;bagasdanuargaputra;SITUBONDO;JAWA TIMUR;Mabkhara Vas Coaster;Tatakan Dupa;1;69000;69000;0;69000;69000
Sunday, 15 December 2024;Shopee;End User;richprince;KUDUS;JAWA TENGAH;Dks Cendana;Dupa Stik;1;30000;25947;4053;30000;25947
Sunday, 15 December 2024;Shopee;End User;richprince;KUDUS;JAWA TENGAH;Dks Melati;Dupa Stik;4;30000;25947;4053;120000;103788
Sunday, 15 December 2024;Shopee;End User;saftyadi;BEKASI;JAWA BARAT;Dkk Abdi Dalem;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;dayupermitasari;MALANG;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;1;39000;35198;3802;39000;35198
Sunday, 15 December 2024;Shopee;End User;dayupermitasari;MALANG;JAWA TIMUR;Dkk Vanilla;Dupa Kerucut;1;39000;35198;3802;39000;35198
Sunday, 15 December 2024;Shopee;End User;dayupermitasari;MALANG;JAWA TIMUR;Mabkhara Vas;Tatakan Dupa;1;49000;46550;2450;49000;46550
Sunday, 15 December 2024;Shopee;End User;inugckp;GUNUNG KIDUL;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;dederohimat475;BANDUNG BARAT;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;richaan;JAKARTA SELATAN;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Sunday, 15 December 2024;Shopee;End User;meggamegmeg;PANDEGLANG;BANTEN;Dkk Melati;Dupa Kerucut;1;39000;35198;3802;39000;35198
Sunday, 15 December 2024;Shopee;End User;meggamegmeg;PANDEGLANG;BANTEN;Dkk Abdi Dalem;Dupa Kerucut;1;39000;35198;3802;39000;35198
Sunday, 15 December 2024;Shopee;End User;meggamegmeg;PANDEGLANG;BANTEN;Mabkhara Vas;Tatakan Dupa;1;49000;46550;2450;49000;46550
Sunday, 15 December 2024;Shopee;End User;stefanusfredorico;KEBUMEN;JAWA TENGAH;Dks Fruity;Dupa Stik;1;30000;26505;3495;30000;26505
Sunday, 15 December 2024;Shopee;End User;stefanusfredorico;KEBUMEN;JAWA TENGAH;Dks Gaharu;Dupa Stik;1;30000;26505;3495;30000;26505
Sunday, 15 December 2024;Shopee;End User;stefanusfredorico;KEBUMEN;JAWA TENGAH;Dks Lemontea;Dupa Stik;1;30000;26505;3495;30000;26505
Sunday, 15 December 2024;Shopee;End User;moviesummary11;TULUNGAGUNG;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;inengah12;KAB. TANAH BUMBU;KALIMANTAN SELATAN;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Sunday, 15 December 2024;Shopee;End User;anamlutfi123;KEBUMEN;JAWA TENGAH;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Sunday, 15 December 2024;Shopee;End User;r2ctp7ypbm;BOGOR;JAWA BARAT;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Sunday, 15 December 2024;Shopee;End User;shellafebrieary16;BANDUNG;JAWA BARAT;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 15 December 2024;Shopee;End User;shellafebrieary16;BANDUNG;JAWA BARAT;Dks Melati;Dupa Stik;1;30000;27900;2100;30000;27900
Monday, 16 December 2024;Shopee;End User;mrferi;JAKARTA PUSAT;DKI JAKARTA;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Monday, 16 December 2024;Shopee;End User;mrferi;JAKARTA PUSAT;DKI JAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Monday, 16 December 2024;Shopee;End User;odahnorraudah876;SLEMAN;D.I YOGYAKARTA;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Monday, 16 December 2024;Shopee;End User;kriseu;JAKARTA UTARA;DKI JAKARTA;Dks Cendana;Dupa Stik;1;30000;26505;3495;30000;26505
Monday, 16 December 2024;Shopee;End User;kriseu;JAKARTA UTARA;DKI JAKARTA;Dkk Abdi Dalem;Dupa Kerucut;1;39000;35198;3802;39000;35198
Monday, 16 December 2024;Shopee;End User;kriseu;JAKARTA UTARA;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;26600;1400;28000;26600
Monday, 16 December 2024;Shopee;End User;gouwrachmat92;BOGOR;JAWA BARAT;Tempat Dupa Stik Egronomic;Tatakan Dupa;1;129000;94170;34830;129000;94170
Monday, 16 December 2024;Shopee;End User;dikazulyani;MALANG;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;27900;2100;30000;27900
Monday, 16 December 2024;Shopee;End User;dikazulyani;MALANG;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;30000;27900;2100;30000;27900
Monday, 16 December 2024;Shopee;End User;inugckp;GUNUNG KIDUL;D.I YOGYAKARTA;Dkk Melati;Dupa Kerucut;1;39000;35198;3802;39000;35198
Monday, 16 December 2024;Shopee;End User;inugckp;GUNUNG KIDUL;D.I YOGYAKARTA;Dkk Abdi Dalem;Dupa Kerucut;1;39000;35198;3802;39000;35198
Monday, 16 December 2024;Shopee;End User;inugckp;GUNUNG KIDUL;D.I YOGYAKARTA;Dkk Gaharu;Dupa Kerucut;1;39000;35198;3802;39000;35198
Monday, 16 December 2024;Shopee;End User;beautypotion;BATU;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;27900;2100;30000;27900
Monday, 16 December 2024;Shopee;End User;beautypotion;BATU;JAWA TIMUR;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Monday, 16 December 2024;Shopee;End User;rienwulandari;BADUNG;BALI;Dks Cendana;Dupa Stik;3;30000;25947;4053;90000;77841
Monday, 16 December 2024;Shopee;End User;rienwulandari;BADUNG;BALI;Hampers Mini;Hampers;2;117000;90312;26688;234000;180624
Monday, 16 December 2024;Shopee;End User;laposopo;GRESIK;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Monday, 16 December 2024;Shopee;End User;fatimah_az_zahra_23;KOTA PEKANBARU;RIAU;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Monday, 16 December 2024;Shopee;End User;fatimah_az_zahra_23;KOTA PEKANBARU;RIAU;Mabkhara Vas;Tatakan Dupa;1;49000;49000;0;49000;49000
Tuesday, 17 December 2024;Shopee;End User;arikhardiyas;MOJOKERTO;JAWA TIMUR;Dks Blue Flower;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;dedipras95;KEDIRI;JAWA TIMUR;Dkk Melati;Dupa Kerucut;2;39000;37050;1950;78000;74100
Tuesday, 17 December 2024;Shopee;End User;fathia_cf;TANGERANG SELATAN;BANTEN;Dks Cendana;Dupa Stik;1;30000;26505;3495;30000;26505
Tuesday, 17 December 2024;Shopee;End User;fathia_cf;TANGERANG SELATAN;BANTEN;Dks Baccarat;Dupa Stik;1;30000;26505;3495;30000;26505
Tuesday, 17 December 2024;Shopee;End User;fathia_cf;TANGERANG SELATAN;BANTEN;Dks Vanilla;Dupa Stik;1;30000;26505;3495;30000;26505
Tuesday, 17 December 2024;Shopee;End User;aguss.priyatin;KAB. BANDUNG;JAWA BARAT;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;pnovianita;JAKARTA BARAT;DKI JAKARTA;Dks Cendana;Dupa Stik;6;30000;25389;4611;180000;152334
Tuesday, 17 December 2024;Shopee;End User;pnovianita;JAKARTA BARAT;DKI JAKARTA;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;25480;2520;28000;25480
Tuesday, 17 December 2024;Shopee;End User;pnovianita;JAKARTA BARAT;DKI JAKARTA;Dks Cendana;Dupa Stik;7;30000;25389;4611;210000;177723
Tuesday, 17 December 2024;Shopee;End User;pnovianita;JAKARTA BARAT;DKI JAKARTA;Dks Cendana;Dupa Stik;7;30000;25389;4611;210000;177723
Tuesday, 17 December 2024;Shopee;End User;sarinaja;KEDIRI;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;sarinaja;KEDIRI;JAWA TIMUR;Mabkhara Vas;Tatakan Dupa;1;49000;49000;0;49000;49000
Tuesday, 17 December 2024;Shopee;End User;afdaniel;MOJOKERTO;JAWA TIMUR;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;afdaniel;MOJOKERTO;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;dwiadihariyanto90;SURABAYA;JAWA TIMUR;Dkk Fruity;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;mcssnabil;BANGLI;BALI;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;shinta6190;BEKASI;JAWA BARAT;Dkk Baccarat;Dupa Kerucut;2;39000;35197;3803;78000;70394
Tuesday, 17 December 2024;Shopee;End User;shinta6190;BEKASI;JAWA BARAT;Dkk Vanilla;Dupa Kerucut;1;39000;35198;3802;39000;35198
Tuesday, 17 December 2024;Shopee;End User;ruliya542001;JAKARTA TIMUR;DKI JAKARTA;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;arletta_rahman;DEPOK;JAWA BARAT;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;novie5758;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;xyun14;JAKARTA UTARA;DKI JAKARTA;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;xyun14;JAKARTA UTARA;DKI JAKARTA;Dks Cendana;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;mcafe091;PROBOLINGGO;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;37050;1950;39000;37050
Tuesday, 17 December 2024;Shopee;End User;thiniipit;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;Dkk Melati;Dupa Kerucut;1;39000;35198;3802;39000;35198
Tuesday, 17 December 2024;Shopee;End User;thiniipit;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;35198;3802;39000;35198
Tuesday, 17 December 2024;Shopee;End User;thiniipit;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;35198;3802;39000;35198
Tuesday, 17 December 2024;Shopee;End User;nata45321;TULUNGAGUNG;JAWA TIMUR;Dks Gaharu;Dupa Stik;2;30000;27900;2100;60000;55800
Tuesday, 17 December 2024;Shopee;End User;windhuabii;MALANG;JAWA TIMUR;Dks Blue Flower;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;windhuabii;MALANG;JAWA TIMUR;Dks Lemontea;Dupa Stik;1;30000;27900;2100;30000;27900
Tuesday, 17 December 2024;Shopee;End User;erglossy.official;BLITAR;JAWA TIMUR;Dkk 5 Aroma Calm Series;Paket Bundling;1;190000;180500;9500;190000;180500
Tuesday, 17 December 2024;Shopee;End User;erglossy.official;BLITAR;JAWA TIMUR;Mabkhara Vas;Tatakan Dupa;1;49000;49000;0;49000;49000
Wednesday, 18 December 2024;Shopee;End User;muthiaisyah31;MALANG;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Wednesday, 18 December 2024;Shopee;End User;mixv5cc9v1;PATI;JAWA TENGAH;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Wednesday, 18 December 2024;Shopee;End User;anarasyidanisa;TANGERANG;BANTEN;Dks Melati;Dupa Stik;3;30000;26505;3495;90000;79515
Wednesday, 18 December 2024;Shopee;End User;rendyadityaputra056;KAB. SERUYAN;KALIMANTAN TENGAH;Dkk Fruity;Dupa Kerucut;1;39000;35198;3802;39000;35198
Wednesday, 18 December 2024;Shopee;End User;rendyadityaputra056;KAB. SERUYAN;KALIMANTAN TENGAH;Dkk Vanilla;Dupa Kerucut;1;39000;35198;3802;39000;35198
Wednesday, 18 December 2024;Shopee;End User;rendyadityaputra056;KAB. SERUYAN;KALIMANTAN TENGAH;Dkk 5 Aroma Calm Series;Paket Bundling;1;190000;171475;18525;190000;171475
Wednesday, 18 December 2024;Shopee;End User;misterikhsan;TULUNGAGUNG;JAWA TIMUR;Dks Mawar;Dupa Stik;1;30000;27900;2100;30000;27900
Wednesday, 18 December 2024;Shopee;End User;misterikhsan;TULUNGAGUNG;JAWA TIMUR;Dks Lemontea;Dupa Stik;1;30000;27900;2100;30000;27900
Wednesday, 18 December 2024;Shopee;End User;yusdik88;BANYUWANGI;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;2;39000;37050;1950;78000;74100
Wednesday, 18 December 2024;Shopee;End User;nyjeane_as;DEPOK;JAWA BARAT;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Wednesday, 18 December 2024;Shopee;End User;tokozonamakmur;CILACAP;JAWA TENGAH;Dks Vanilla;Dupa Stik;1;30000;27900;2100;30000;27900
Wednesday, 18 December 2024;Shopee;End User;ridhoardiansyah781;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;35198;3802;39000;35198
Wednesday, 18 December 2024;Shopee;End User;ridhoardiansyah781;MALANG;JAWA TIMUR;Dkk Baccarat;Dupa Kerucut;1;39000;35198;3802;39000;35198
Wednesday, 18 December 2024;Shopee;End User;ridhoardiansyah781;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;35198;3802;39000;35198
Wednesday, 18 December 2024;Shopee;End User;ar.pusa;MALANG;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Wednesday, 18 December 2024;Shopee;End User;denyonyaholehfatimah;SLEMAN;D.I YOGYAKARTA;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Wednesday, 18 December 2024;Shopee;End User;jovanranarendra;JAKARTA SELATAN;DKI JAKARTA;Dkk Melati;Dupa Kerucut;3;39000;34456;4544;117000;103368
Wednesday, 18 December 2024;Shopee;End User;jovanranarendra;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Circle;Tatakan Dupa;2;11000;10230;770;22000;20460
Wednesday, 18 December 2024;Shopee;End User;jovanranarendra;JAKARTA SELATAN;DKI JAKARTA;Tempat Dupa Circle;Tatakan Dupa;1;11000;11000;0;11000;11000
Wednesday, 18 December 2024;Shopee;End User;wonksenk99;GRESIK;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;37050;1950;39000;37050
Wednesday, 18 December 2024;Shopee;End User;balinousha;GRESIK;JAWA TIMUR;Dks Gaharu;Dupa Stik;2;30000;26505;3495;60000;53010
Wednesday, 18 December 2024;Shopee;End User;balinousha;GRESIK;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;26505;3495;30000;26505
Thursday, 19 December 2024;Shopee;End User;lelipuji;KARAWANG;JAWA BARAT;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Thursday, 19 December 2024;Shopee;End User;lelipuji;KARAWANG;JAWA BARAT;Tempat Dupa Vas;Tatakan Dupa;1;26000;26000;0;26000;26000
Thursday, 19 December 2024;Shopee;End User;psbmf475id;KOTA SAMARINDA;KALIMANTAN TIMUR;Tepung Lengket;Raw Material;2;25000;25000;0;50000;50000
Thursday, 19 December 2024;Shopee;End User;sendysusanty;SEMARANG;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;35198;3802;39000;35198
Thursday, 19 December 2024;Shopee;End User;sendysusanty;SEMARANG;JAWA TENGAH;Dkk Abdi Dalem;Dupa Kerucut;1;39000;35198;3802;39000;35198
Thursday, 19 December 2024;Shopee;End User;sendysusanty;SEMARANG;JAWA TENGAH;Mabkhara Vas Coaster;Tatakan Dupa;1;69000;65550;3450;69000;65550
Thursday, 19 December 2024;Shopee;End User;bossjarwo;KOTA PEKANBARU;RIAU;Dkk Abdi Dalem;Dupa Kerucut;1;39000;37050;1950;39000;37050
Thursday, 19 December 2024;Shopee;End User;bossjarwo;KOTA PEKANBARU;RIAU;Dkk Cendana;Dupa Kerucut;1;39000;35198;3802;39000;35198
Thursday, 19 December 2024;Shopee;End User;bossjarwo;KOTA PEKANBARU;RIAU;Dkk Gaharu;Dupa Kerucut;1;39000;35198;3802;39000;35198
Thursday, 19 December 2024;Shopee;End User;bossjarwo;KOTA PEKANBARU;RIAU;Mabkhara Vas;Tatakan Dupa;1;49000;46550;2450;49000;46550
Thursday, 19 December 2024;Shopee;End User;herawaty506;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;2;39000;35197;3803;78000;70394
Thursday, 19 December 2024;Shopee;End User;herawaty506;MALANG;JAWA TIMUR;Dkk Gaharu;Dupa Kerucut;1;39000;35198;3802;39000;35198
Thursday, 19 December 2024;Shopee;End User;herawaty506;MALANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Thursday, 19 December 2024;Shopee;End User;intan.oktav;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;2;30000;26505;3495;60000;53010
Thursday, 19 December 2024;Shopee;End User;intan.oktav;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;26505;3495;30000;26505
Thursday, 19 December 2024;Shopee;End User;silvanaaqueeno;JAKARTA BARAT;DKI JAKARTA;Mabkhara Vas Coaster;Tatakan Dupa;1;69000;69000;0;69000;69000
Thursday, 19 December 2024;Shopee;End User;deny190686;BANTUL;D.I YOGYAKARTA;Dkk Abdi Dalem;Dupa Kerucut;1;39000;37050;1950;39000;37050
Thursday, 19 December 2024;Shopee;End User;marlianaulfah84;SUBANG;JAWA BARAT;Dkk Cendana;Dupa Kerucut;2;39000;37050;1950;78000;74100
Thursday, 19 December 2024;Shopee;End User;adhekkarisma;NGANJUK;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;samhan93;MADIUN;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;tjim93;KOTA PADANG;SUMATERA BARAT;Dkk Abdi Dalem;Dupa Kerucut;3;39000;35197;3803;117000;105591
Friday, 20 December 2024;Shopee;End User;indrinkhlza;SIDOARJO;JAWA TIMUR;Dupa Kerucut Mentah;Raw Material;2;33000;33000;0;66000;66000
Friday, 20 December 2024;Shopee;End User;kadangmasak;JAKARTA SELATAN;DKI JAKARTA;Dks Abdi Dalem;Dupa Stik;1;30000;25947;4053;30000;25947
Friday, 20 December 2024;Shopee;End User;kadangmasak;JAKARTA SELATAN;DKI JAKARTA;Dks Cendana;Dupa Stik;1;30000;25947;4053;30000;25947
Friday, 20 December 2024;Shopee;End User;kadangmasak;JAKARTA SELATAN;DKI JAKARTA;Dkk Melati;Dupa Kerucut;1;39000;34457;4543;39000;34457
Friday, 20 December 2024;Shopee;End User;kadangmasak;JAKARTA SELATAN;DKI JAKARTA;Dkk Abdi Dalem;Dupa Kerucut;1;39000;34457;4543;39000;34457
Friday, 20 December 2024;Shopee;End User;kadangmasak;JAKARTA SELATAN;DKI JAKARTA;Dkk Baccarat;Dupa Kerucut;1;39000;34457;4543;39000;34457
Friday, 20 December 2024;Shopee;End User;sitydeja;BEKASI;JAWA BARAT;Dkk Abdi Dalem;Dupa Kerucut;2;39000;37050;1950;78000;74100
Friday, 20 December 2024;Shopee;End User;pudel07;TEGAL;JAWA TENGAH;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Friday, 20 December 2024;Shopee;End User;pudel07;TEGAL;JAWA TENGAH;Dks Lemontea;Dupa Stik;2;30000;26505;3495;60000;53010
Friday, 20 December 2024;Shopee;End User;pudel07;TEGAL;JAWA TENGAH;Dks Vanilla;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;niswan;JOMBANG;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;2;39000;37050;1950;78000;74100
Friday, 20 December 2024;Shopee;End User;maulana.121;KOTA BANJARBARU;KALIMANTAN SELATAN;Dkk Melati;Dupa Kerucut;3;39000;34456;4544;117000;103368
Friday, 20 December 2024;Shopee;End User;maulana.121;KOTA BANJARBARU;KALIMANTAN SELATAN;Dkk Cendana;Dupa Kerucut;2;39000;34456;4544;78000;68912
Friday, 20 December 2024;Shopee;End User;maulana.121;KOTA BANJARBARU;KALIMANTAN SELATAN;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;b.adhitya.p;SIDOARJO;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;b.adhitya.p;SIDOARJO;JAWA TIMUR;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;kharis_munandar;PEMALANG;JAWA TENGAH;Dks Abdi Dalem;Dupa Stik;1;30000;27900;2100;30000;27900
Friday, 20 December 2024;Shopee;End User;kharis_munandar;PEMALANG;JAWA TENGAH;Dks Baccarat;Dupa Stik;1;30000;27900;2100;30000;27900
Friday, 20 December 2024;Shopee;End User;athaya.ng;BOGOR;JAWA BARAT;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;ichsanimannudin;GRESIK;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;michaelzongg;BADUNG;BALI;Dks Gaharu;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;michaelzongg;BADUNG;BALI;Dks Melati;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;michaelzongg;BADUNG;BALI;Tempat Dupa Vas;Tatakan Dupa;1;26000;24700;1300;26000;24700
Friday, 20 December 2024;Shopee;End User;nardiprayogo;SIDOARJO;JAWA TIMUR;Dkk Abdi Dalem;Dupa Kerucut;3;39000;35197;3803;117000;105591
Friday, 20 December 2024;Shopee;End User;kevinvansa;SURABAYA;JAWA TIMUR;Dks Gaharu;Dupa Stik;1;30000;27900;2100;30000;27900
Friday, 20 December 2024;Shopee;End User;kevinvansa;SURABAYA;JAWA TIMUR;Dks Cendana;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;kevinvansa;SURABAYA;JAWA TIMUR;Dks Melati;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;kevinvansa;SURABAYA;JAWA TIMUR;Dks Vanilla;Dupa Stik;1;30000;26505;3495;30000;26505
Friday, 20 December 2024;Shopee;End User;63zcayptkn;TANGERANG;BANTEN;Dkk Cendana;Dupa Kerucut;1;39000;37050;1950;39000;37050
Friday, 20 December 2024;Shopee;End User;uti1145;DEPOK;JAWA BARAT;Dks Melati;Dupa Stik;2;30000;27900;2100;60000;55800
Friday, 20 December 2024;Shopee;End User;agneztasya;SEMARANG;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;35198;3802;39000;35198
Friday, 20 December 2024;Shopee;End User;agneztasya;SEMARANG;JAWA TENGAH;Dkk Vanilla;Dupa Kerucut;1;39000;35198;3802;39000;35198
Friday, 20 December 2024;Shopee;End User;agneztasya;SEMARANG;JAWA TENGAH;Mabkhara Vas;Tatakan Dupa;1;49000;46550;2450;49000;46550
Saturday, 21 December 2024;Shopee;End User;suryadi_t;KOTA BATAM;KEPULAUAN RIAU;Dks Melati;Dupa Stik;3;30000;26505;3495;90000;79515
Saturday, 21 December 2024;Shopee;End User;xbjak48bvf;BANYUWANGI;JAWA TIMUR;Mabkhara Vas Coaster;Tatakan Dupa;1;69000;69000;0;69000;69000
Saturday, 21 December 2024;Shopee;End User;chard7922;JAKARTA BARAT;DKI JAKARTA;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Saturday, 21 December 2024;Shopee;End User;ciciliaaay;TANGERANG SELATAN;BANTEN;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Saturday, 21 December 2024;Shopee;End User;dewiindrawati561;SUKOHARJO;JAWA TENGAH;Mabkhara Vas Coaster;Tatakan Dupa;1;69000;69000;0;69000;69000
Saturday, 21 December 2024;Shopee;End User;tamtam8264;SLEMAN;D.I YOGYAKARTA;Dkk Abdi Dalem;Dupa Kerucut;2;39000;37050;1950;78000;74100
Saturday, 21 December 2024;Shopee;End User;monobumi.apparel;BOGOR;JAWA BARAT;Dks Cendana;Dupa Stik;2;30000;27600;2400;60000;55200
Saturday, 21 December 2024;Shopee;End User;xoannegreem;DENPASAR;BALI;Tempat Dupa Bubble Coaster;Tatakan Dupa;1;28000;28000;0;28000;28000
Saturday, 21 December 2024;Shopee;End User;dunianyata11;JAKARTA UTARA;DKI JAKARTA;Tepung Lengket;Raw Material;3;25000;23750;1250;75000;71250
Sunday, 22 December 2024;Shopee;End User;eckotandava;SURABAYA;JAWA TIMUR;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 22 December 2024;Shopee;End User;agus.susanto.po3;DEPOK;JAWA BARAT;Dks Melati;Dupa Stik;1;30000;25947;4053;30000;25947
Sunday, 22 December 2024;Shopee;End User;agus.susanto.po3;DEPOK;JAWA BARAT;Tempat Dupa Vas;Tatakan Dupa;2;26000;24180;1820;52000;48360
Sunday, 22 December 2024;Shopee;End User;agus.susanto.po3;DEPOK;JAWA BARAT;Dks Lemontea;Dupa Stik;1;30000;25947;4053;30000;25947
Sunday, 22 December 2024;Shopee;End User;agus.susanto.po3;DEPOK;JAWA BARAT;Dkk Gaharu;Dupa Kerucut;1;39000;34457;4543;39000;34457
Sunday, 22 December 2024;Shopee;End User;ddvannd;KENDAL;JAWA TENGAH;Dkk Melati;Dupa Kerucut;1;39000;37050;1950;39000;37050
Sunday, 22 December 2024;Shopee;End User;ullybs;BOGOR;JAWA BARAT;Dkk Blue Flower;Dupa Kerucut;1;39000;35198;3802;39000;35198
Sunday, 22 December 2024;Shopee;End User;ullybs;BOGOR;JAWA BARAT;Dks Gaharu;Dupa Stik;1;30000;26505;3495;30000;26505
