Tanggal Order;Channel;Kategori Channel;Cust;Kab/Kota;Provinsi;Pesanan;Kategori;Produk;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total;Anomaly_Flags;Is_Anomaly;Expected_Total_Penjualan;Expected_Total_Diskon;Duplicate_Group_Size;Sheet
09/09/2024 00:00;Shopee Surabaya;End User;ingusterbang21;MALANG;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
10/09/2024 00:00;Shopee Surabaya;End User;cean.co;KAB. BANDUNG;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
10/09/2024 00:00;Shopee Surabaya;End User;muriasetyawatie;SIDOARJO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
11/09/2024 00:00;Shopee Surabaya;End User;chilviviarditha;KAB. LOMBOK TIMUR;NUSA TENGGARA BARAT (NTB);DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
11/09/2024 00:00;Shopee Surabaya;End User;_nanahasya;KENDAL;JAWA TENGAH;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/09/2024 00:00;Shopee Surabaya;End User;azharun88;SURABAYA;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/09/2024 00:00;Shopee Surabaya;End User;azharun88;SURABAYA;JAWA TIMUR;DKK Fruity;Dkk Fruity;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/09/2024 00:00;Shopee Surabaya;End User;mhluk;PASURUAN;JAWA TIMUR;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/09/2024 00:00;Shopee Surabaya;End User;mveh2k_kf8;MALANG;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/09/2024 00:00;Shopee Surabaya;End User;nvfnrkxx5u;KLUNGKUNG;BALI;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
15/09/2024 00:00;Shopee Surabaya;End User;rabbit_dragon130;TEGAL;JAWA TENGAH;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
16/09/2024 00:00;Shopee Surabaya;End User;s1dh186;DENPASAR;BALI;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
16/09/2024 00:00;Shopee Surabaya;End User;s1dh186;DENPASAR;BALI;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
16/09/2024 00:00;Shopee Surabaya;End User;s1dh186;DENPASAR;BALI;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
16/09/2024 00:00;Shopee Surabaya;End User;s1dh186;DENPASAR;BALI;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
17/09/2024 00:00;Shopee Surabaya;End User;ndrs1105;INDRAMAYU;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
17/09/2024 00:00;Shopee Surabaya;End User;fajarsatriobangunwibowo;PASURUAN;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
17/09/2024 00:00;Shopee Surabaya;End User;pinasti70;SLEMAN;D.I YOGYAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;2;26000;26000;0;52000;52000;NaN_in_key_cols;TRUE;;;1;2024
18/09/2024 00:00;Shopee Surabaya;End User;farisferdianto89;SIDOARJO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
19/09/2024 00:00;Shopee Surabaya;End User;ncahya19;JAKARTA SELATAN;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
19/09/2024 00:00;Shopee Surabaya;End User;ncahya19;JAKARTA SELATAN;DKI JAKARTA;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
19/09/2024 00:00;Shopee Surabaya;End User;ncahya19;JAKARTA SELATAN;DKI JAKARTA;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;wenny_aiu;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;2;46000;46000;0;92000;92000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
21/09/2024 00:00;Shopee Surabaya;End User;ari.irwansyah;SURABAYA;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
22/09/2024 00:00;Shopee Surabaya;End User;spyvgvo35r;SURABAYA;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
23/09/2024 00:00;Shopee Surabaya;End User;thejoyss;BANDUNG BARAT;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
23/09/2024 00:00;Shopee Surabaya;End User;adeniamaharani;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
24/09/2024 00:00;Shopee Surabaya;End User;haishop_17;SURABAYA;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
24/09/2024 00:00;Shopee Surabaya;End User;sulisriani73;PASURUAN;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
24/09/2024 00:00;Shopee Surabaya;End User;dandieko16;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;2;46000;46000;0;92000;92000;NaN_in_key_cols;TRUE;;;1;2024
24/09/2024 00:00;Shopee Surabaya;End User;littlerainbowhampers;JAKARTA TIMUR;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
25/09/2024 00:00;Shopee Surabaya;End User;nsy_ulya;BANGKALAN;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
25/09/2024 00:00;Shopee Surabaya;End User;tina_hilwah;MAGELANG;JAWA TENGAH;Hampers Calm Series;Hampers Calm Series;Hampers;1;125000;125000;0;125000;125000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;megasari1987;SIDOARJO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;megasari1987;SIDOARJO;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;viraafm;JAKARTA TIMUR;DKI JAKARTA;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;viraafm;JAKARTA TIMUR;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;viraafm;JAKARTA TIMUR;DKI JAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;viraafm;JAKARTA TIMUR;DKI JAKARTA;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;shahfezan;JAKARTA SELATAN;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
26/09/2024 00:00;Shopee Surabaya;End User;shahfezan;JAKARTA SELATAN;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
28/09/2024 00:00;Shopee Surabaya;End User;wsn46;KEDIRI;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
30/09/2024 00:00;Shopee Surabaya;End User;deoicha;MAGELANG;JAWA TENGAH;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
30/09/2024 00:00;Shopee Surabaya;End User;deoicha;MAGELANG;JAWA TENGAH;DKS Cendana;Dks Cendana;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
30/09/2024 00:00;Shopee Surabaya;End User;azeyraramadhani;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
01/10/2024 00:00;Shopee Surabaya;End User;ivsc1w6uuw;LUMAJANG;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;wiwiksrigijarti;SURABAYA;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;argo.ciptono;SIDOARJO;JAWA TIMUR;Paket Kartosuro;Paket Kartosuro;Paket;1;69000;69000;0;69000;69000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;agendosa264;SURABAYA;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;agendosa264;SURABAYA;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;saklex;SALATIGA;JAWA TENGAH;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
02/10/2024 00:00;Shopee Surabaya;End User;aullul;PASURUAN;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
03/10/2024 00:00;Shopee Surabaya;End User;h1572ebk8m;TULUNGAGUNG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
03/10/2024 00:00;Shopee Surabaya;End User;deemissgiok;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
04/10/2024 00:00;Shopee Surabaya;End User;ninasobariah_123;KOTA BATAM;KEPULAUAN RIAU;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;2;46000;46000;0;92000;92000;NaN_in_key_cols;TRUE;;;1;2024
07/10/2024 00:00;Shopee Surabaya;End User;mbakelia;SIDOARJO;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
07/10/2024 00:00;Shopee Surabaya;End User;babskuyyy;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
08/10/2024 00:00;Shopee Surabaya;End User;yessyicho;TANGERANG SELATAN;BANTEN;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
08/10/2024 00:00;Shopee Surabaya;End User;gerdacinantya;SIDOARJO;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
08/10/2024 00:00;Shopee Surabaya;End User;gerdacinantya;SIDOARJO;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
09/10/2024 00:00;Shopee Surabaya;End User;lili_frieda;KAB. DELI SERDANG;SUMATERA UTARA;Tempat Dupa Bubble;Tempat Dupa Bubble;Tatakan Dupa;1;7000;7000;0;7000;7000;NaN_in_key_cols;TRUE;;;1;2024
09/10/2024 00:00;Shopee Surabaya;End User;lili_frieda;KAB. DELI SERDANG;SUMATERA UTARA;Tempat Dupa Circle;Tempat Dupa Circle;Tatakan Dupa;2;14000;14000;0;28000;28000;NaN_in_key_cols;TRUE;;;1;2024
09/10/2024 00:00;Shopee Surabaya;End User;45t6k_yhgo;BLITAR;JAWA TIMUR;Paket Mengwi;Paket Mengwi;Paket;1;69000;69000;0;69000;69000;NaN_in_key_cols;TRUE;;;1;2024
09/10/2024 00:00;Shopee Surabaya;End User;azeyraramadhani;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;2;46000;46000;0;92000;92000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;diras_5;SEMARANG;JAWA TENGAH;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;diras_5;SEMARANG;JAWA TENGAH;DKS Vanilla;Dks Vanilla;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;diras_5;SEMARANG;JAWA TENGAH;DKS Melati;Dks Melati;Dupa Stik;2;26000;26000;0;52000;52000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;yesy030320g;PAMEKASAN;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;yesy030320g;PAMEKASAN;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
10/10/2024 00:00;Shopee Surabaya;End User;yesy030320g;PAMEKASAN;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
11/10/2024 00:00;Shopee Surabaya;End User;subektiandarbeni;MALANG;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
11/10/2024 00:00;Shopee Surabaya;End User;subektiandarbeni;MALANG;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/10/2024 00:00;Shopee Surabaya;End User;handrisamantha;BEKASI;JAWA BARAT;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
12/10/2024 00:00;Shopee Surabaya;End User;handrisamantha;BEKASI;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
12/10/2024 00:00;Shopee Surabaya;End User;handrisamantha;BEKASI;JAWA BARAT;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
13/10/2024 00:00;Shopee Surabaya;End User;aprilitagoe;SIDOARJO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
18/10/2024 00:00;Shopee Surabaya;End User;sem_senja1904;BOJONEGORO;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
18/10/2024 00:00;Shopee Surabaya;End User;zoeliesekarjaya;WONOSOBO;JAWA TENGAH;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
18/10/2024 00:00;Sample;Sample;richalbani;JEPARA;JAWA TENGAH;Tempat Dupa Vas;Tempat Dupa Vas;Tatakan Dupa;1;0;0;0;0;0;NaN_in_key_cols;TRUE;;;1;2024
18/10/2024 00:00;Shopee Surabaya;End User;richalbani;JEPARA;JAWA TENGAH;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
20/10/2024 00:00;Shopee Surabaya;End User;priscavnd;LAMONGAN;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
20/10/2024 00:00;Shopee Surabaya;End User;priscavnd;LAMONGAN;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
22/10/2024 00:00;Shopee Surabaya;End User;arvinprasetya6119;SLEMAN;D.I YOGYAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
23/10/2024 00:00;Shopee Surabaya;End User;dzaky.mumtaz;SURABAYA;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
23/10/2024 00:00;Shopee Surabaya;End User;oharsono1;KUNINGAN;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
24/10/2024 00:00;Shopee Surabaya;End User;goldenwrap.id;GARUT;JAWA BARAT;DKS Vanilla;Dks Vanilla;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
24/10/2024 00:00;Shopee Surabaya;End User;goldenwrap.id;GARUT;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
25/10/2024 00:00;Shopee Surabaya;End User;handrisamantha;BEKASI;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;3;39000;39000;0;117000;117000;"NaN_in_key_cols;Duplicate";TRUE;;;2;2024
25/10/2024 00:00;Shopee Surabaya;End User;handrisamantha;BEKASI;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;1;13000;13000;0;13000;13000;"NaN_in_key_cols;Duplicate";TRUE;;;2;2024
26/10/2024 00:00;Shopee Surabaya;End User;retnoken.u;BANJARNEGARA;JAWA TENGAH;DKS Melati;Dks Melati;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
26/10/2024 00:00;Shopee Surabaya;End User;retnoken.u;BANJARNEGARA;JAWA TENGAH;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
27/10/2024 00:00;Shopee Surabaya;End User;ayu.kw_2001;JAKARTA TIMUR;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
27/10/2024 00:00;Shopee Surabaya;End User;ainun1492;KAB. KUTAI KARTANEGARA;KALIMANTAN TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;3;69000;69000;0;207000;207000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;andrilondo409;LAMONGAN;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;andrilondo409;LAMONGAN;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;andrilondo409;LAMONGAN;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;andrilondo409;LAMONGAN;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;mas_rizkywijaya;MAGELANG;JAWA TENGAH;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;ajielnino;JAKARTA SELATAN;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;wxmhg4vvbh;BANYUWANGI;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;masadussholihin061;JAKARTA TIMUR;DKI JAKARTA;DKK Cendana;Dkk Cendana;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
28/10/2024 00:00;Shopee Surabaya;End User;masadussholihin061;JAKARTA TIMUR;DKI JAKARTA;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
30/10/2024 00:00;Shopee Surabaya;End User;olesinajah.official;GROBOGAN;JAWA TENGAH;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
30/10/2024 00:00;Shopee Surabaya;End User;olesinajah.official;GROBOGAN;JAWA TENGAH;DKS Melati;Dks Melati;Dupa Stik;2;26000;26000;0;52000;52000;NaN_in_key_cols;TRUE;;;1;2024
30/10/2024 00:00;Shopee Surabaya;End User;sausansugiarto;KOTA SAMARINDA;KALIMANTAN TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
30/10/2024 00:00;Shopee Surabaya;End User;sausansugiarto;KOTA SAMARINDA;KALIMANTAN TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
30/10/2024 00:00;Shopee Surabaya;End User;sausansugiarto;KOTA SAMARINDA;KALIMANTAN TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
01/11/2024 00:00;Shopee Surabaya;End User;joko_nurcahya;JAKARTA PUSAT;DKI JAKARTA;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
02/11/2024 00:00;Shopee Surabaya;End User;hiiky6td69;TEGAL;JAWA TENGAH;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
03/11/2024 00:00;Shopee Surabaya;End User;ix5ny6g6dn;TANGERANG SELATAN;BANTEN;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
03/11/2024 00:00;Shopee Surabaya;End User;ix5ny6g6dn;TANGERANG SELATAN;BANTEN;DKS Baccarat;Dks Baccarat;Dupa Stik;2;26000;26000;0;52000;52000;NaN_in_key_cols;TRUE;;;1;2024
04/11/2024 00:00;Shopee Surabaya;End User;mirzastore.id;TUBAN;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
04/11/2024 00:00;Shopee Surabaya;End User;latifalela;SIDOARJO;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;23000;23000;0;23000;23000;NaN_in_key_cols;TRUE;;;1;2024
06/11/2024 00:00;Shopee Surabaya;End User;raisakhalifia;SUKABUMI;JAWA BARAT;DKS Gaharu;Dks Gaharu;Dupa Stik;1;13000;13000;0;13000;13000;NaN_in_key_cols;TRUE;;;1;2024
